AssetClass,Key,Date,High,Low,Close,Volume
equity,INE976R01033,2025-07-24,211.3729,207.0561,210.3337,458715
equity,INE976R01033,2025-07-25,213.6412,207.0661,213.0417,1237195
equity,INE976R01033,2025-07-28,216.8388,210.9032,213.2915,603925
equity,INE976R01033,2025-07-29,215.9995,209.5543,214.9003,1607155
equity,INE976R01033,2025-07-30,216.8388,212.1823,214.5206,793475
equity,INE976R01033,2025-07-31,217.6383,208.0454,215.9695,660100
equity,INE976R01033,2025-08-01,217.8381,213.8411,215.0202,398220
equity,INE976R01033,2025-08-04,218.2578,214.2807,215.5198,593940
equity,INE976R01033,2025-08-05,216.9587,213.8411,215.0402,212305
equity,INE976R01033,2025-08-06,216.4192,212.2822,214.1608,174430
equity,INE976R01033,2025-08-07,216.4391,210.8433,212.522,276975
equity,INE976R01033,2025-08-08,214.8403,211.0432,211.8825,107570
equity,INE976R01033,2025-08-11,214.4206,212.0424,213.5613,148850
equity,INE976R01033,2025-08-12,214.8403,212.3821,213.921,108090
equity,INE976R01033,2025-08-13,229.9091,211.8425,219.9165,577860
equity,INE976R01033,2025-08-14,237.8233,217.8181,235.1452,2659190
equity,INE976R01033,2025-08-18,240.821,234.086,237.3836,1405395
equity,INE976R01033,2025-08-19,238.0231,230.2489,237.0638,364340
equity,INE976R01033,2025-08-20,237.4236,230.2489,232.3073,1383710
equity,INE976R01033,2025-08-21,235.0653,230.5886,231.9076,149400
equity,INE976R01033,2025-08-22,235.8247,231.2681,234.2059,350430
equity,INE976R01033,2025-08-25,235.8247,231.5279,234.9454,580155
equity,INE976R01033,2025-08-26,235.3451,229.8292,231.428,89355
equity,INE976R01033,2025-08-28,232.8869,226.7515,228.5701,180580
equity,INE976R01033,2025-08-29,232.3073,226.052,227.2311,196070
equity,INE976R01033,2025-09-01,232.2074,227.8307,231.2881,420815
equity,INE976R01033,2025-09-02,238.8225,232.2474,233.8262,166165
equity,INE976R01033,2025-09-03,236.2244,233.1267,234.9054,59480
equity,INE976R01033,2025-09-04,241.3406,230.4687,232.9269,226080
equity,INE976R01033,2025-09-05,239.4221,232.827,235.3051,498990
equity,INE976R01033,2025-09-08,238.7825,233.3266,234.3058,77395
equity,INE976R01033,2025-09-09,237.3836,234.3858,234.9854,69150
equity,INE976R01033,2025-09-10,237.8232,233.2267,234.5657,514320
equity,INE976R01033,2025-09-11,239.6419,233.8662,234.146,352760
equity,INE976R01033,2025-09-12,235.9047,231.9276,232.6671,181165
equity,INE976R01033,2025-09-15,235.425,229.0298,231.5079,428575
equity,INE976R01033,2025-09-16,234.2259,230.029,233.1267,104085
equity,INE976R01033,2025-09-17,235.8047,232.1874,232.8669,142845
equity,INE976R01033,2025-09-18,237.4235,231.8277,235.7648,1322060
equity,INE976R01033,2025-09-19,238.6226,232.8269,235.1053,1459385
equity,INE976R01033,2025-09-22,241.8203,234.8455,240.6412,510725
equity,INE976R01033,2025-09-23,241.8203,228.5501,237.3236,8843520
equity,INE976R01033,2025-09-24,249.2148,236.0246,247.3362,3500270
equity,INE976R01033,2025-09-25,255.3502,246.8166,252.3524,621265
equity,INE976R01033,2025-09-26,254.8306,249.0149,250.4339,380440
equity,INE976R01033,2025-09-29,258.5079,248.955,252.5323,430870
equity,INE976R01033,2025-09-30,258.8077,249.0349,251.8328,2068985
equity,INE976R01033,2025-10-01,277.3738,253.6915,275.3953,2082980
equity,INE976R01033,2025-10-03,279.7521,271.818,277.3539,790875
equity,INE976R01033,2025-10-06,281.3909,276.8142,278.5929,675920
equity,INE976R01033,2025-10-07,281.191,262.9246,265.043,742875
equity,INE976R01033,2025-10-08,270.1992,239.8218,241.5205,1387130
equity,INE976R01033,2025-10-09,253.8114,241.3806,248.8351,1025390
equity,INE976R01033,2025-10-10,298.5781,254.8106,287.6862,5614790
equity,INE976R01033,2025-10-13,289.1851,268.1007,273.7965,1970280
equity,INE976R01033,2025-10-14,278.0933,230.8284,234.8255,2202012
equity,INE976R01033,2025-10-15,274.496,224.5331,267.801,5481252
equity,INE976R01033,2025-10-16,276.6943,254.8106,266.402,3086731
equity,INE976R01033,2025-10-17,270.1992,258.0082,267.701,1180733
equity,INE976R01033,2025-10-20,271.798,264.1037,269.2998,858730
equity,INE976R01033,2025-10-21,272.7972,266.9016,268.7003,159603
equity,INE976R01033,2025-10-23,270.499,264.8032,265.5027,306861
equity,INE976R01033,2025-10-24,276.6944,263.0045,264.6033,432686
equity,INE976R01033,2025-10-27,266.2021,258.7077,263.4042,515081
equity,INE976R01033,2025-10-28,267.701,260.8062,263.2044,535956
equity,INE976R01033,2025-10-29,265.8024,259.707,260.8062,358733
equity,INE976R01033,2025-10-30,264.6033,260.9061,262.2051,529101
equity,INE976R01033,2025-10-31,263.704,258.5079,259.707,156761
equity,INE976R01033,2025-11-03,274.0963,259.9568,267.9009,826256
equity,INE976R01033,2025-11-04,270.6988,265.103,265.7025,113649
equity,INE976R01033,2025-11-06,266.5519,262.2551,263.6041,273414
equity,INE976R01033,2025-11-07,269.7995,259.757,266.0023,425430
equity,INE976R01033,2025-11-10,266.402,263.0545,263.8539,82328
equity,INE976R01033,2025-11-11,266.2021,256.8091,258.5079,482226
equity,INE976R01033,2025-11-12,276.3446,250.9635,254.0612,345545
equity,INE976R01033,2025-11-13,263.6041,253.9113,255.2103,129921
equity,INE976R01033,2025-11-14,267.1515,253.8114,255.9598,143996
equity,INE976R01033,2025-11-17,260.6563,247.8158,252.4124,261642
equity,INE976R01033,2025-11-18,261.4057,250.8136,252.0127,1249697
equity,INE976R01033,2025-11-19,255.2103,249.8143,252.1626,115507
equity,INE976R01033,2025-11-20,296.9793,250.4139,282.1403,2746927
equity,INE976R01033,2025-11-21,285.7876,274.7958,278.7928,718253
equity,INE976R01033,2025-11-24,284.7884,272.6973,280.7913,492078
equity,INE976R01033,2025-11-25,288.7854,279.842,283.4893,302805
equity,INE976R01033,2025-11-26,284.4886,273.8464,275.2954,164350
equity,INE976R01033,2025-11-27,279.7921,271.0486,274.7958,385189
equity,INE976R01033,2025-11-28,275.795,269.7995,271.0985,74955
equity,INE976R01033,2025-12-01,282.3401,266.9516,270.7987,485615
equity,INE976R01033,2025-12-02,272.6474,268.4505,269.4997,94748
equity,INE976R01033,2025-12-03,272.9971,265.8024,270.9486,183922
equity,INE976R01033,2025-12-04,272.8972,265.8024,267.2514,65229
equity,INE976R01033,2025-12-05,285.7876,265.8524,276.5445,1100448
equity,INE976R01033,2025-12-08,276.2447,269.7995,270.449,140016
equity,INE976R01033,2025-12-09,273.8465,265.103,268.7003,117393
equity,INE976R01033,2025-12-10,271.2984,264.8032,265.4527,157024
equity,INE976R01033,2025-12-11,267.1514,263.9538,265.9024,60222
equity,INE976R01033,2025-12-12,269.5996,262.9046,263.754,78746
equity,INE976R01033,2025-12-15,263.5042,257.8583,261.1059,147137
equity,INE976R01033,2025-12-16,269.7995,259.8069,266.352,76601
equity,INE976R01033,2025-12-17,273.6966,263.9039,265.8524,103166
equity,INE976R01033,2025-12-18,267.6511,258.7077,260.5064,294273
equity,INE976R01033,2025-12-19,265.9523,259.8069,263.9538,217769
equity,INE976R01033,2025-12-22,273.9464,263.1044,263.6541,216757
equity,INE976R01033,2025-12-23,267.0016,260.7062,264.8032,112880
equity,INE976R01033,2025-12-24,266.1022,251.9128,253.5116,1436263
equity,INE976R01033,2025-12-26,257.5586,249.8143,251.2133,456349
equity,INE976R01033,2025-12-29,258.8076,248.8151,255.4601,1495406
equity,INE976R01033,2025-12-30,257.4087,252.5623,254.361,77374
equity,INE976R01033,2025-12-31,264.3036,255.1104,262.2051,463003
equity,INE976R01033,2026-01-01,270.499,256.2596,262.5549,5718035
equity,INE976R01033,2026-01-02,274.7958,262.8546,273.147,493015
equity,INE976R01033,2026-01-05,278.2932,256.3595,258.9076,1460616
equity,INE976R01033,2026-01-06,264.8032,258.9076,262.355,130138
equity,INE976R01033,2026-01-07,302.2753,261.8054,296.03,9789783
equity,INE976R01033,2026-01-08,308.5707,287.986,289.9345,6366106
equity,INE976R01033,2026-01-09,293.7317,287.2865,288.9852,841717
equity,INE976R01033,2026-01-12,296.4297,286.7868,290.3342,881190
equity,INE976R01033,2026-01-13,291.5833,286.7869,287.4364,863142
equity,INE976R01033,2026-01-14,289.7347,283.0896,284.8883,250348
equity,INE976R01033,2026-01-15,284.8883,284.8883,284.8883,
equity,INE976R01033,2026-01-16,293.4319,279.792,283.1895,2306580
equity,INE976R01033,2026-01-19,281.7406,277.7935,277.9934,1096798
equity,INE976R01033,2026-01-20,279.792,268.1007,276.0448,933046
equity,INE976R01033,2026-01-21,276.7943,270.399,274.1962,412446
equity,INE976R01033,2026-01-22,277.7436,249.8143,250.7137,1044267
equity,INE976R01033,2026-01-23,255.7599,249.8143,250.7137,337121
equity,INE976R01033,2026-01-27,267.1015,246.9664,255.61,2119345
equity,INE976R01033,2026-01-28,269.7995,240.9709,254.5108,1675865
equity,INE976R01033,2026-01-29,266.7018,253.8114,264.5534,1258730
equity,INE976R01033,2026-01-30,264.5034,254.8106,256.2096,1206648
equity,INE976R01033,2026-02-02,250.7636,239.9716,243.519,229022
equity,INE976R01033,2026-02-03,263.8539,246.3669,258.1082,717374
equity,INE976R01033,2026-02-04,262.2051,252.0127,255.61,295677
equity,INE976R01033,2026-02-05,255.7599,249.0149,252.3125,208912
equity,INE976R01033,2026-02-06,256.1596,245.8173,246.7166,560698
equity,INE976R01033,2026-02-09,254.1611,243.6689,246.5667,715179
equity,INE976R01033,2026-02-10,250.8136,242.8695,243.7189,160232
equity,INE976R01033,2026-02-11,251.3632,236.2244,246.4668,860820
equity,INE976R01033,2026-02-12,247.6659,239.8218,240.4213,326683
equity,INE976R01033,2026-02-13,242.9195,235.8247,237.1737,275405
equity,INE976R01033,2026-02-16,268.1007,230.4787,247.4161,3525211
equity,INE976R01033,2026-02-17,258.1082,236.6741,240.871,1001935
equity,INE976R01033,2026-02-18,277.0441,244.7181,261.6056,11187336
equity,INE976R01033,2026-02-19,273.6966,259.1074,263.754,2825474
equity,INE976R01033,2026-02-20,280.8913,263.8039,273.6466,2972517
equity,INE976R01033,2026-02-23,290.3842,270.1492,275.2455,2627969
equity,INE976R01033,2026-02-24,298.0285,275.0456,293.9815,5700460
equity,INE976R01033,2026-02-25,310.769,291.7831,307.1217,2936941
equity,INE976R01033,2026-02-26,316.9644,305.8227,308.7206,1619620
equity,INE976R01033,2026-02-27,314.5162,301.376,305.5229,523548
equity,INE976R01033,2026-03-02,312.4678,294.0814,304.2739,2310707
equity,INE976R01033,2026-03-04,310.9689,296.3298,308.6206,939385
equity,INE976R01033,2026-03-05,313.1173,299.8271,311.1188,3157507
equity,INE976R01033,2026-03-06,315.7154,285.8875,299.7272,3042431
equity,INE976R01033,2026-03-09,308.6706,288.3357,306.2724,1711859
equity,INE976R01033,2026-03-10,317.7638,304.1739,306.4722,2888994
equity,INE976R01033,2026-03-11,320.7616,305.6229,310.819,2146015
equity,INE976R01033,2026-03-12,316.3149,306.2724,311.9182,1458705
equity,INE976R01033,2026-03-13,315.7653,302.1754,305.6728,1048025
equity,INE976R01033,2026-03-16,312.3179,290.8338,303.5244,4988541
equity,INE976R01033,2026-03-17,311.9182,297.329,300.5766,1711796
equity,INE976R01033,2026-03-18,310.1695,298.5781,300.5766,2456611
equity,INE976R01033,2026-03-19,309.7698,296.4797,306.0725,801125
equity,INE976R01033,2026-03-20,322.1605,299.7772,311.4685,6070850
equity,INE976R01033,2026-03-23,310.769,287.1366,293.2321,1926863
equity,INE976R01033,2026-03-24,314.0666,291.6832,308.8705,3037678
equity,INE976R01033,2026-03-25,314.9659,301.7757,302.6251,2843400
equity,INE976R01033,2026-03-27,302.9748,290.7839,294.3312,1034637
equity,INE976R01033,2026-03-30,304.074,270.6988,280.3916,2816651
equity,INE976R01033,2026-04-01,296.7794,279.7921,288.5356,2117830
equity,INE976R01033,2026-04-02,299.7772,280.8413,297.2291,1824119
equity,INE976R01033,2026-04-06,317.7638,299.4774,310.4193,6698381
equity,INE976R01033,2026-04-07,320.6117,307.6214,312.9174,3356197
equity,INE976R01033,2026-04-08,360.9817,315.8153,339.4977,8262265
equity,INE976R01033,2026-04-09,370.6745,321.1114,361.4314,9343105
equity,INE976R01033,2026-04-10,386.4128,358.8333,361.7811,6218145
equity,INE976R01033,2026-04-13,371.0742,351.7386,359.283,3401683
equity,INE976R01033,2026-04-15,377.2196,337.2494,374.3218,7219975
equity,INE976R01033,2026-04-16,383.3651,354.0369,358.3337,3724212
equity,INE976R01033,2026-04-17,378.4687,363.7297,374.1719,3536691
equity,INE976R01033,2026-04-20,382.6656,370.6245,371.7737,1630874
equity,INE976R01033,2026-04-21,387.3621,364.4791,365.6782,2810517
equity,INE976R01033,2026-04-22,370.4746,357.6842,359.4329,527567
equity,INE976R01033,2026-04-23,382.2159,351.7386,366.7274,3375032
equity,INE976R01033,2026-04-24,376.72,353.0876,356.9347,2511339
equity,INE976R01033,2026-04-27,371.324,357.7841,360.8818,2520628
equity,INE976R01033,2026-04-28,376.72,355.7356,357.6842,1507691
equity,INE976R01033,2026-04-29,400.2026,361.931,393.6574,6348376
equity,INE976R01033,2026-04-30,404.0997,373.0227,395.2562,6139797
equity,INE976R01033,2026-05-01,395.2562,395.2562,395.2562,
equity,INE976R01033,2026-05-04,434.0774,386.4128,406.9475,8575126
equity,INE976R01033,2026-05-05,414.6918,363.9795,367.4769,6141064
equity,INE976R01033,2026-05-06,379.418,362.0309,372.3233,2362865
equity,INE976R01033,2026-05-07,376.72,367.9266,370.5246,1105320
equity,INE976R01033,2026-05-08,373.9721,365.4284,370.8244,815245
equity,INE976R01033,2026-05-11,386.4628,363.28,380.0175,2520250
equity,INE976R01033,2026-05-12,381.7163,363.4799,365.5283,623108
equity,INE976R01033,2026-05-13,377.6193,366.9273,368.9258,844445
equity,INE976R01033,2026-05-14,393.4076,363.0802,391.8588,1953982
equity,INE976R01033,2026-05-15,421.6866,385.0138,418.8387,3603953
equity,INE976R01033,2026-05-18,423.6851,376.1204,378.5686,2074958
equity,INE976R01033,2026-05-19,393.9072,373.1227,381.0668,4272067
equity,INE976R01033,2026-05-20,400.6023,374.8714,381.4165,3092420
equity,INE976R01033,2026-05-21,398.7037,377.1197,380.2174,2208143
equity,INE976R01033,2026-05-22,394.1571,372.723,382.8155,2967735
equity,INE976R01033,2026-05-25,390.6597,381.7163,382.6156,1634213
equity,INE976R01033,2026-05-26,388.6611,362.7304,363.8296,3119844
equity,INE976R01033,2026-05-27,370.3747,359.0331,364.7289,2567867
equity,INE976R01033,2026-05-28,364.7289,364.7289,364.7289,
equity,INE976R01033,2026-05-29,368.2263,357.1346,361.5313,983126
equity,INE976R01033,2026-06-01,366.1779,346.0928,350.5894,357492
equity,INE976R01033,2026-06-02,384.3144,345.5432,381.3166,2718493
equity,INE976R01033,2026-06-03,387.6619,377.1697,386.8125,1920321
equity,INE976R01033,2026-06-04,389.2607,379.368,385.5634,625032
equity,INE976R01033,2026-06-05,393.7074,372.723,376.9199,1932938
equity,INE976R01033,2026-06-08,383.7148,364.2293,368.7759,2850963
equity,INE976R01033,2026-06-09,375.7207,363.6297,373.0227,2226240
equity,INE976R01033,2026-06-10,384.7141,366.8773,370.025,3129418
equity,INE976R01033,2026-06-11,376.72,365.878,368.626,1928616
equity,INE976R01033,2026-06-12,376.4203,364.9288,372.2234,1900025
equity,INE976R01033,2026-06-15,388.811,374.8714,379.7677,3530648
equity,INE976R01033,2026-06-16,383.1652,367.9266,369.975,744618
equity,INE976R01033,2026-06-17,373.8222,363.8796,369.6753,2096450
equity,INE976R01033,2026-06-18,374.2718,349.7401,352.588,1079740
equity,INE976R01033,2026-06-19,384.7141,351.2389,375.371,3481832
equity,INE976R01033,2026-06-22,378.8684,364.9787,366.1279,831330
equity,INE976R01033,2026-06-23,370.9743,358.2337,359.8825,364269
equity,INE976R01033,2026-06-24,366.7774,349.0406,354.3866,1093003
equity,INE976R01033,2026-06-25,374.7215,351.9884,369.975,3099083
equity,INE976R01033,2026-06-26,369.975,369.975,369.975,
equity,INE976R01033,2026-06-29,377.7193,363.9295,365.978,2211994
equity,INE976R01033,2026-06-30,372.0735,363.23,364.8788,1946944
equity,INE976R01033,2026-07-01,375.2211,358.0339,360.0824,2426492
equity,INE976R01033,2026-07-02,365.7781,352.2382,357.2845,1198957
equity,INE976R01033,2026-07-03,363.7796,352.7378,353.787,768756
equity,INE976R01033,2026-07-06,364.7289,350.2896,355.7356,2575138
equity,INE976R01033,2026-07-07,357.7341,343.095,344.9436,800880
equity,INE976R01033,2026-07-08,355.186,331.4537,332.8526,2604780
equity,INE976R01033,2026-07-09,344.7937,331.8533,334.0517,2108704
equity,INE976R01033,2026-07-10,352.8877,328.1561,345.3433,4764764
equity,INE976R01033,2026-07-13,353.5372,342.5454,348.9407,4410989
equity,INE976R01033,2026-07-14,349.84,340.0472,343.095,3451624
equity,INE976R01033,2026-07-15,348.6409,335.9003,337.0495,1620971
equity,INE976R01033,2026-07-16,343.4448,333.2523,334.7013,591545
equity,INE976R01033,2026-07-17,350.7393,330.9041,337.1494,1705099
equity,INE976R01033,2026-07-20,339.9474,331.7534,334.0018,903823
equity,INE976R01033,2026-07-21,335.3508,327.0069,327.8563,2624457
equity,INE976R01033,2026-07-22,333.7519,319.9122,322.6102,3214841
equity,INE976R01033,2026-07-23,323.8593,315.6154,317.1143,6420673
equity,INE976R01033,2026-07-24,319.5125,310.4193,311.5185,670622
equity,INE976R01033,2026-07-27,316.5647,302.8749,303.8242,794976
equity,INE976R01033,2026-07-28,311.1687,300.7765,307.5215,1747727
equity,INE976R01033,2026-07-29,319.7623,303.7742,305.1232,859448
equity,INE976R01033,2026-07-30,311.9182,301.2761,309.9696,1889111
equity,INE976R01033,2026-07-31,316.265,303.7243,311.8682,5105755
equity,INE976R01033,2026-08-03,324.259,307.4715,308.9204,2549469
equity,INE976R01033,2026-08-04,312.6177,301.9256,306.6221,555455
equity,INE976R01033,2026-08-05,307.7713,300.6765,301.7757,270178
equity,INE976R01033,2026-08-06,308.7705,301.0762,304.124,1406107
equity,INE976R01033,2026-08-07,307.8212,301.5259,302.725,375763
equity,INE976R01033,2026-08-10,303.9741,295.1806,298.2284,701439
equity,INE976R01033,2026-08-11,305.6728,298.5281,299.9271,2103842
equity,INE976R01033,2026-08-12,303.7742,296.4797,300.3768,1184916
equity,INE976R01033,2026-08-13,304.5736,296.7794,297.6787,617622
equity,INE976R01033,2026-08-14,304.6736,298.5781,301.6758,2533929
equity,INE976R01033,2026-08-17,307.6713,296.9293,301.2761,1285666
equity,INE976R01033,2026-08-18,299.7272,290.9338,292.6325,400576
equity,INE976R01033,2026-08-19,298.6281,291.983,294.0315,798376
equity,INE976R01033,2026-08-20,300.6765,290.4841,293.4819,845522
equity,INE976R01033,2026-08-21,309.9696,289.285,291.0337,2284537
equity,INE976R01033,2026-08-24,299.6773,286.8368,288.0859,926602
equity,INE976R01033,2026-08-25,290.9837,280.5914,282.7898,396981
equity,INE976R01033,2026-08-26,298.9778,278.7928,287.6862,1419501
equity,INE976R01033,2026-08-27,294.8808,285.8875,288.5855,1434025
equity,INE976R01033,2026-08-28,296.7794,287.0367,288.8853,447958
equity,INE976R01033,2026-08-31,293.282,283.1396,284.7883,503086
equity,INE976R01033,2026-09-01,288.7854,280.9912,285.8875,271445
equity,INE976R01033,2026-09-02,284.7883,276.2947,280.5415,231029
equity,INE976R01033,2026-09-03,286.7868,275.5452,278.0933,901682
equity,INE976R01033,2026-09-04,284.6884,277.5437,283.4893,261176
equity,INE976R01033,2026-09-07,290.7839,275.3453,276.9442,1078054
equity,INE976R01033,2026-09-08,276.3446,269.8494,271.4482,297151
equity,INE976R01033,2026-09-09,302.4252,268.8502,282.9897,8760571
equity,INE976R01033,2026-09-10,292.5825,275.3453,276.4945,1376698
equity,INE976R01033,2026-09-11,274.9956,270.7988,272.7473,223061
equity,INE976R01033,2026-09-14,272.7473,272.7473,272.7473,
equity,INE976R01033,2026-09-15,274.6459,255.61,263.9538,382898
equity,INE976R01033,2026-09-16,272.7972,259.8568,262.2051,972027
equity,INE976R01033,2026-09-17,276.2947,261.5556,265.9523,335928
equity,INE976R01033,2026-09-18,273.7965,265.8024,270.2491,660624
equity,INE976R01033,2026-09-21,276.9442,267.4512,270.9486,2842048
equity,INE976R01033,2026-09-22,278.9926,267.0515,269.1,497300
equity,INE976R01033,2026-09-23,279.15,267.65,268.8,7000064
equity,INE552D01024,2023-09-20,90.9466,85.8249,86.173,1373180
equity,INE552D01024,2023-09-21,87.5155,84.6315,86.8194,1301573
equity,INE552D01024,2023-09-22,87.9644,85.2762,86.2718,1158652
equity,INE552D01024,2023-09-25,87.1181,85.2264,85.3757,607568
equity,INE552D01024,2023-09-26,87.1181,85.5749,86.1722,524245
equity,INE552D01024,2023-09-27,87.4666,85.5251,85.6744,861571
equity,INE552D01024,2023-09-28,86.7198,84.9775,85.3259,756901
equity,INE552D01024,2023-09-29,86.3216,85.3259,85.8736,594945
equity,INE552D01024,2023-10-03,90.105,84.8779,89.2089,2117133
equity,INE552D01024,2023-10-04,91.7976,83.5338,84.6788,4984245
equity,INE552D01024,2023-10-05,86.8194,84.181,84.5294,1933685
equity,INE552D01024,2023-10-06,85.8238,84.4797,85.0273,760431
equity,INE552D01024,2023-10-09,84.1312,81.3434,82.0404,973264
equity,INE552D01024,2023-10-10,84.0316,82.9364,83.484,699240
equity,INE552D01024,2023-10-11,85.5749,83.1853,83.6334,906947
equity,INE552D01024,2023-10-12,84.8779,83.7329,84.1312,713100
equity,INE552D01024,2023-10-13,86.6203,83.8325,85.1766,1415370
equity,INE552D01024,2023-10-16,87.9644,85.2264,85.5251,1594941
equity,INE552D01024,2023-10-17,89.2089,85.8735,86.3714,2505284
equity,INE552D01024,2023-10-18,89.5076,86.0727,86.8692,3456530
equity,INE552D01024,2023-10-19,86.5705,84.6788,85.6744,895858
equity,INE552D01024,2023-10-20,86.919,82.6377,83.1853,1283664
equity,INE552D01024,2023-10-23,84.181,75.8674,76.415,2748518
equity,INE552D01024,2023-10-25,78.6054,73.2788,74.9216,1685519
equity,INE552D01024,2023-10-26,77.4604,71.3373,76.1163,1244005
equity,INE552D01024,2023-10-27,78.705,76.3652,77.9085,1093805
equity,INE552D01024,2023-10-30,78.705,76.5644,77.6098,696852
equity,INE552D01024,2023-10-31,79.4019,76.8133,77.0124,727881
equity,INE552D01024,2023-11-01,82.4884,77.3111,79.9495,1877290
equity,INE552D01024,2023-11-02,81.5425,78.5556,79.5015,733792
equity,INE552D01024,2023-11-03,82.8369,80.1486,82.4884,971242
equity,INE552D01024,2023-11-06,85.3259,82.7373,84.8281,1401876
equity,INE552D01024,2023-11-07,85.6246,84.0316,85.2264,606759
equity,INE552D01024,2023-11-08,85.7242,84.0316,84.7286,600820
equity,INE552D01024,2023-11-09,85.6744,81.5425,81.9906,750002
equity,INE552D01024,2023-11-10,83.5338,81.7417,83.036,647069
equity,INE552D01024,2023-11-13,87.815,85.8238,86.222,1065924
equity,INE552D01024,2023-11-15,88.2631,85.7242,86.1722,981865
equity,INE552D01024,2023-11-16,88.3129,84.7784,85.077,1045832
equity,INE552D01024,2023-11-17,86.0229,83.6334,83.8823,721113
equity,INE552D01024,2023-11-20,85.1268,82.4884,83.036,621211
equity,INE552D01024,2023-11-21,85.4255,82.2395,84.9277,939147
equity,INE552D01024,2023-11-22,87.5661,85.1268,86.3216,1849388
equity,INE552D01024,2023-11-23,92.843,86.6203,91.5487,8355214
equity,INE552D01024,2023-11-24,93.7888,89.0098,90.8019,4284599
equity,INE552D01024,2023-11-28,101.0072,92.6439,99.5635,14164120
equity,INE552D01024,2023-11-29,103.8448,97.8212,101.4055,9982698
equity,INE552D01024,2023-11-30,104.4421,96.0788,96.6762,9242607
equity,INE552D01024,2023-12-01,98.5679,95.7303,96.5268,2879979
equity,INE552D01024,2023-12-04,98.9662,95.0832,96.726,2512635
equity,INE552D01024,2023-12-05,97.4727,93.3906,94.7347,2521136
equity,INE552D01024,2023-12-06,96.7757,92.7932,93.2412,2053777
equity,INE552D01024,2023-12-07,95.3819,92.2456,93.8386,1803334
equity,INE552D01024,2023-12-08,94.9836,91.4491,92.395,1607576
equity,INE552D01024,2023-12-11,93.6893,91.1006,91.9967,1639046
equity,INE552D01024,2023-12-12,95.581,91.5487,94.3364,2779640
equity,INE552D01024,2023-12-13,97.4727,93.6395,94.2867,2430226
equity,INE552D01024,2023-12-14,95.2325,92.4945,92.9426,1347814
equity,INE552D01024,2023-12-15,98.0701,92.4945,97.3234,3833960
equity,INE552D01024,2023-12-18,98.9661,96.0788,97.0744,2687526
equity,INE552D01024,2023-12-19,98.2692,93.7391,94.6849,1662832
equity,INE552D01024,2023-12-20,98.3688,88.1635,89.0596,4501166
equity,INE552D01024,2023-12-21,91.1006,87.1181,90.8019,1630157
equity,INE552D01024,2023-12-22,92.5443,89.4081,90.4037,1293546
equity,INE552D01024,2023-12-26,92.4447,90.3539,91.25,971569
equity,INE552D01024,2023-12-27,92.9426,90.0552,90.4535,914594
equity,INE552D01024,2023-12-28,92.8928,89.1592,89.6072,1524315
equity,INE552D01024,2023-12-29,90.6028,87.815,89.2089,1374242
equity,INE552D01024,2024-01-01,90.553,88.2133,88.4622,883429
equity,INE552D01024,2024-01-02,89.2089,85.9233,87.9146,2088189
equity,INE552D01024,2024-01-03,89.1094,87.0185,87.4666,1667260
equity,INE552D01024,2024-01-04,89.9059,87.5661,88.4124,1260342
equity,INE552D01024,2024-01-05,90.6526,86.7198,87.7653,1733598
equity,INE552D01024,2024-01-08,89.7067,87.8648,88.5618,1507409
equity,INE552D01024,2024-01-09,89.9557,88.2133,88.4124,877102
equity,INE552D01024,2024-01-10,89.2587,87.1181,87.6657,966032
equity,INE552D01024,2024-01-11,93.7391,88.2133,92.0465,5019316
equity,INE552D01024,2024-01-12,94.4858,89.9059,90.6526,2675636
equity,INE552D01024,2024-01-15,90.6526,90.6526,90.6526,
equity,INE552D01024,2024-01-16,91.3495,87.2674,88.5618,1544305
equity,INE552D01024,2024-01-17,88.5618,85.9233,87.4168,1743929
equity,INE552D01024,2024-01-18,88.4124,83.9818,85.8238,1775762
equity,INE552D01024,2024-01-19,88.1137,85.8238,86.1722,881078
equity,INE552D01024,2024-01-23,87.8648,82.6377,83.6334,1613934
equity,INE552D01024,2024-01-24,85.5251,82.6377,84.8281,837556
equity,INE552D01024,2024-01-25,87.2177,84.9277,85.2762,818130
equity,INE552D01024,2024-01-29,87.3172,81.6421,84.181,1990555
equity,INE552D01024,2024-01-30,88.2133,84.2307,85.774,2218087
equity,INE552D01024,2024-01-31,86.6701,84.629,84.8779,1263759
equity,INE552D01024,2024-02-01,85.6744,83.7827,84.5792,988733
equity,INE552D01024,2024-02-02,87.5163,84.6788,86.1722,1467800
equity,INE552D01024,2024-02-05,98.8168,86.7198,97.4727,17577450
equity,INE552D01024,2024-02-06,102.4011,96.2282,97.871,9410938
equity,INE552D01024,2024-02-07,99.4142,94.2369,94.7845,3345599
equity,INE552D01024,2024-02-08,97.1242,93.5897,94.5854,2526603
equity,INE552D01024,2024-02-09,95.3321,90.3539,92.843,2292837
equity,INE552D01024,2024-02-12,101.2561,91.9469,93.0919,5882368
equity,INE552D01024,2024-02-13,95.8797,90.4535,93.0919,1972744
equity,INE552D01024,2024-02-14,96.5766,91.1006,92.4945,3023486
equity,INE552D01024,2024-02-15,93.5897,89.0098,90.9513,3486842
equity,INE552D01024,2024-02-16,106.4832,93.8386,103.1976,32492220
equity,INE552D01024,2024-02-19,119.4762,107.0308,114.0998,40343169
equity,INE552D01024,2024-02-20,115.1452,110.0675,113.1042,13399451
equity,INE552D01024,2024-02-21,117.0867,108.5243,109.6195,8907307
