AssetClass,Key,Date,High,Low,Close,Volume
equity,INE704G01024,2025-02-24,706.4952,687.6374,692.3643,11414
equity,INE704G01024,2025-02-25,705.5,665.7444,674.5513,6869
equity,INE704G01024,2025-02-27,693.0608,641.8612,651.7628,7598
equity,INE704G01024,2025-02-28,662.7093,599.1699,616.9828,17177
equity,INE704G01024,2025-03-03,646.8369,584.7405,589.4674,25047
equity,INE704G01024,2025-03-04,607.0315,589.1688,599.369,11903
equity,INE704G01024,2025-03-05,694.6033,602.0559,690.4237,30733
equity,INE704G01024,2025-03-06,733.4135,696.5935,712.6152,32056
equity,INE704G01024,2025-03-07,725.4525,703.5595,710.8737,8900
equity,INE704G01024,2025-03-10,724.4573,656.7882,668.6801,14222
equity,INE704G01024,2025-03-11,676.6909,633.9001,654.8477,11383
equity,INE704G01024,2025-03-12,676.6909,657.9327,669.7747,7149
equity,INE704G01024,2025-03-13,681.6666,638.1295,660.2712,6372
equity,INE704G01024,2025-03-17,680.6714,656.7882,667.6352,12586
equity,INE704G01024,2025-03-18,708.3361,673.2577,681.7661,15427
equity,INE704G01024,2025-03-19,776.1545,701.8678,771.1291,31429
equity,INE704G01024,2025-03-20,795.1118,727.4427,740.28,30377
equity,INE704G01024,2025-03-21,771.1291,743.3648,756.3513,13065
equity,INE704G01024,2025-03-24,782.175,748.3405,753.0674,18725
equity,INE704G01024,2025-03-25,765.2577,732.6174,735.8516,11310
equity,INE704G01024,2025-03-26,754.1123,716.4962,719.8797,26242
equity,INE704G01024,2025-03-27,731.4232,691.6179,713.7596,19287
equity,INE704G01024,2025-03-28,725.353,701.619,703.858,16632
equity,INE704G01024,2025-04-01,723.4124,699.8775,707.7888,16549
equity,INE704G01024,2025-04-02,732.2193,706.8931,722.1187,11103
equity,INE704G01024,2025-04-03,750.3307,709.6796,743.5141,16070
equity,INE704G01024,2025-04-04,743.5141,701.5692,708.5352,15843
equity,INE704G01024,2025-04-07,703.261,599.369,698.9819,22754
equity,INE704G01024,2025-04-08,740.3795,703.7088,725.7012,16328
equity,INE704G01024,2025-04-09,735.4038,719.4816,730.9257,19292
equity,INE704G01024,2025-04-11,865.7663,730.9257,779.1896,45820
equity,INE704G01024,2025-04-15,820.9853,781.2297,790.0864,23163
equity,INE704G01024,2025-04-16,809.0436,764.0138,779.2394,17315
equity,INE704G01024,2025-04-17,804.068,758.5406,777.697,20250
equity,INE704G01024,2025-04-21,800.8338,778.3438,789.34,14688
equity,INE704G01024,2025-04-22,844.57,791.2806,807.4515,36011
equity,INE704G01024,2025-04-23,823.9707,769.2383,812.0291,27276
equity,INE704G01024,2025-04-24,808.0485,786.1555,788.0961,18904
equity,INE704G01024,2025-04-25,795.9078,741.3745,754.8586,25546
equity,INE704G01024,2025-04-28,766.2529,736.3989,749.9825,13001
equity,INE704G01024,2025-04-29,765.2578,734.5081,738.5385,16616
equity,INE704G01024,2025-04-30,747.3454,713.5108,715.3518,16525
equity,INE704G01024,2025-05-02,736.3989,701.3702,716.7947,8916
equity,INE704G01024,2025-05-05,729.433,698.5838,716.3469,8808
equity,INE704G01024,2025-05-06,723.4621,683.1592,692.9115,14354
equity,INE704G01024,2025-05-07,695.5487,657.4351,668.9288,25926
equity,INE704G01024,2025-05-08,690.6227,656.7882,659.2263,18347
equity,INE704G01024,2025-05-09,674.6011,632.4074,649.5735,23063
equity,INE704G01024,2025-05-12,712.5157,669.7249,702.6638,19025
equity,INE704G01024,2025-05-13,726.4476,687.8364,696.7429,16002
equity,INE704G01024,2025-05-14,716.1977,696.5438,702.2161,14989
equity,INE704G01024,2025-05-15,713.4113,689.6276,695.0013,16255
equity,INE704G01024,2025-05-16,704.5546,687.6374,692.7623,21584
equity,INE704G01024,2025-05-19,691.6179,674.7504,676.9894,27338
equity,INE704G01024,2025-05-20,681.7163,659.7736,666.8889,21353
equity,INE704G01024,2025-05-21,689.6276,669.7249,680.7709,16847
equity,INE704G01024,2025-05-22,725.4524,674.7006,702.1663,30498
equity,INE704G01024,2025-05-23,713.4611,691.6179,701.5195,17548
equity,INE704G01024,2025-05-26,705.5497,692.613,694.8521,18242
equity,INE704G01024,2025-05-27,716.4962,683.408,708.1371,35862
equity,INE704G01024,2025-05-28,714.4064,664.7492,703.2112,21614
equity,INE704G01024,2025-05-29,702.5644,677.7358,692.6628,27294
equity,INE704G01024,2025-05-30,791.1312,695.5984,751.9229,103193
equity,INE704G01024,2025-06-02,774.214,706.6444,762.1231,30822
equity,INE704G01024,2025-06-03,775.209,737.394,752.7191,13095
equity,INE704G01024,2025-06-04,753.2167,738.4887,745.0566,15160
equity,INE704G01024,2025-06-05,749.7834,709.2815,731.7715,11507
equity,INE704G01024,2025-06-06,766.2529,727.4427,736.598,19747
equity,INE704G01024,2025-06-09,751.1766,728.2388,735.5032,12806
equity,INE704G01024,2025-06-10,746.3502,729.0847,734.5081,11359
equity,INE704G01024,2025-06-11,743.1161,731.4232,734.3589,11606
equity,INE704G01024,2025-06-12,739.3843,706.5449,712.1176,17149
equity,INE704G01024,2025-06-13,721.3724,692.7125,713.8094,7069
equity,INE704G01024,2025-06-16,725.2036,663.6546,691.5681,28495
equity,INE704G01024,2025-06-17,708.5351,659.5248,679.4772,27548
equity,INE704G01024,2025-06-18,691.1203,679.4772,688.6324,9478
equity,INE704G01024,2025-06-19,695.5984,679.6763,681.0695,7658
equity,INE704G01024,2025-06-20,688.9808,659.077,673.9045,12724
equity,INE704G01024,2025-06-23,682.4626,659.9229,667.9337,13006
equity,INE704G01024,2025-06-24,696.5438,672.2128,686.3437,18488
equity,INE704G01024,2025-06-25,688.4334,666.7395,678.7806,20295
equity,INE704G01024,2025-06-26,691.6178,677.686,689.2295,9032
equity,INE704G01024,2025-06-27,700.5741,684.7017,688.533,15937
equity,INE704G01024,2025-06-30,695.4989,681.6665,683.1592,9131
equity,INE704G01024,2025-07-01,705.5498,662.759,673.9543,17979
equity,INE704G01024,2025-07-02,683.6071,665.7444,680.1738,12890
equity,INE704G01024,2025-07-03,688.5827,674.7006,682.2636,8505
equity,INE704G01024,2025-07-04,694.8023,667.7346,681.1689,15193
equity,INE704G01024,2025-07-07,688.6325,678.9797,682.2636,10279
equity,INE704G01024,2025-07-08,687.6374,667.9835,673.9543,7473
equity,INE704G01024,2025-07-09,680.8207,670.123,673.7552,4536
equity,INE704G01024,2025-07-10,678.6314,665.7444,670.8694,11311
equity,INE704G01024,2025-07-11,674.6509,656.7882,663.4556,15228
equity,INE704G01024,2025-07-14,670.8196,657.1365,661.2663,13268
equity,INE704G01024,2025-07-15,665.5951,657.7834,659.1268,11168
equity,INE704G01024,2025-07-16,663.0576,657.8331,659.2761,7470
equity,INE704G01024,2025-07-17,661.7638,653.8028,655.8925,9528
equity,INE704G01024,2025-07-18,661.7141,646.8369,649.1754,11758
equity,INE704G01024,2025-07-21,662.6595,645.8417,649.5237,16414
equity,INE704G01024,2025-07-22,651.8125,641.8612,645.5432,9952
equity,INE704G01024,2025-07-23,652.6584,637.9801,639.9704,12653
equity,INE704G01024,2025-07-24,612.9525,586.1337,600.2148,88945
equity,INE704G01024,2025-07-25,605.9369,578.2721,581.3073,30317
equity,INE704G01024,2025-07-28,589.0196,563.3451,566.1315,19957
equity,INE704G01024,2025-07-29,577.078,560.5587,569.7637,13254
equity,INE704G01024,2025-07-30,576.1823,557.2748,559.1158,8173
equity,INE704G01024,2025-07-31,566.2311,543.3927,559.5637,16483
equity,INE704G01024,2025-08-01,590.0645,549.662,575.8839,19277
equity,INE704G01024,2025-08-04,596.9309,570.7092,580.4117,10340
equity,INE704G01024,2025-08-05,590.1143,557.2748,561.0066,11330
equity,INE704G01024,2025-08-06,564.0915,527.4208,536.4765,13747
equity,INE704G01024,2025-08-07,546.3284,487.6155,507.5182,87976
equity,INE704G01024,2025-08-08,512.4938,498.7112,504.2342,11512
equity,INE704G01024,2025-08-11,517.4197,504.1844,509.4586,12964
equity,INE704G01024,2025-08-12,522.1466,502.5425,505.7269,7913
equity,INE704G01024,2025-08-13,514.5836,497.5668,501.2986,14088
equity,INE704G01024,2025-08-14,505.5279,492.5911,497.5668,9190
equity,INE704G01024,2025-08-18,516.4744,480.152,488.9589,23650
equity,INE704G01024,2025-08-19,505.5776,478.8085,502.642,17090
equity,INE704G01024,2025-08-20,514.4841,494.5814,501.2488,12238
equity,INE704G01024,2025-08-21,512.3445,498.6117,502.5425,10442
equity,INE704G01024,2025-08-22,508.5133,467.663,479.2563,61327
equity,INE704G01024,2025-08-25,487.4662,449.2531,467.3148,56184
equity,INE704G01024,2025-08-26,518.5738,469.6583,511.593,79996
equity,INE704G01024,2025-08-28,543.5052,506.6566,535.8264,42686
equity,INE704G01024,2025-08-29,565.4449,530.6406,547.8932,37021
equity,INE704G01024,2025-09-01,578.3594,558.4142,567.2898,35126
equity,INE704G01024,2025-09-02,578.4092,548.4915,554.9238,18627
equity,INE704G01024,2025-09-03,565.4449,543.5052,559.6608,9047
equity,INE704G01024,2025-09-04,573.3233,530.6406,534.5798,14348
equity,INE704G01024,2025-09-05,552.1814,523.5601,529.0948,9362
equity,INE704G01024,2025-09-08,548.4915,522.5628,527.0006,16703
equity,INE704G01024,2025-09-09,547.4943,522.5628,530.491,13339
equity,INE704G01024,2025-09-10,536.5244,519.8203,523.7595,15094
equity,INE704G01024,2025-09-11,528.5464,490.8501,499.4265,34886
equity,INE704G01024,2025-09-12,528.0478,501.1218,522.6625,44525
equity,INE704G01024,2025-09-15,565.4449,524.657,553.0789,31452
equity,INE704G01024,2025-09-16,592.6201,556.6192,581.401,29138
equity,INE704G01024,2025-09-17,603.3407,583.3955,592.5703,35548
equity,INE704G01024,2025-09-18,597.3571,580.0548,586.7363,18794
equity,INE704G01024,2025-09-19,590.3265,551.7326,558.3644,32685
equity,INE704G01024,2025-09-22,578.4092,547.4943,570.5309,19027
equity,INE704G01024,2025-09-23,612.2163,549.8877,600.9472,69678
equity,INE704G01024,2025-09-24,608.327,557.4669,585.3402,43239
equity,INE704G01024,2025-09-25,598.105,562.6526,570.6306,20431
equity,INE704G01024,2025-09-26,577.2624,548.2422,550.9348,20705
equity,INE704G01024,2025-09-29,568.2372,536.5244,555.6219,32013
equity,INE704G01024,2025-09-30,588.1824,552.6302,562.1041,18629
equity,INE704G01024,2025-10-01,575.8164,560.4586,565.0959,13459
equity,INE704G01024,2025-10-03,576.2152,563.4503,566.9906,16889
equity,INE704G01024,2025-10-06,567.1402,544.6022,550.0372,19618
equity,INE704G01024,2025-10-07,567.4394,547.1452,549.1896,11191
equity,INE704G01024,2025-10-08,560.4586,543.4554,545.4499,18873
equity,INE704G01024,2025-10-09,548.4915,528.4466,529.5934,27584
equity,INE704G01024,2025-10-10,550.3863,525.5546,540.6132,27746
equity,INE704G01024,2025-10-13,548.292,524.2582,530.6905,20203
equity,INE704G01024,2025-10-14,536.2751,523.5601,526.8011,19712
equity,INE704G01024,2025-10-15,547.1951,519.8702,523.6598,29217
equity,INE704G01024,2025-10-16,533.433,509.7979,516.9782,33222
equity,INE704G01024,2025-10-17,578.4092,509.6483,558.8131,106967
equity,INE704G01024,2025-10-20,614.111,568.4865,595.3127,123073
equity,INE704G01024,2025-10-21,595.3127,595.3127,595.3127,
equity,INE704G01024,2025-10-23,565.4449,549.4888,552.3309,28657
equity,INE704G01024,2025-10-24,563.0514,522.8121,544.4028,28345
equity,INE704G01024,2025-10-27,568.3868,538.7184,561.0569,27250
equity,INE704G01024,2025-10-28,574.8191,550.486,569.384,18718
equity,INE704G01024,2025-10-29,579.9051,557.4668,569.035,24053
equity,INE704G01024,2025-10-30,572.4257,551.0844,562.1041,7094
equity,INE704G01024,2025-10-31,578.4092,543.5052,545.1008,26694
equity,INE704G01024,2025-11-03,553.4778,528.5464,537.8209,31792
equity,INE704G01024,2025-11-04,547.2948,528.5463,529.1946,27427
equity,INE704G01024,2025-11-06,545.4,528.5463,534.8789,14921
equity,INE704G01024,2025-11-07,543.0066,529.6933,536.4247,19393
equity,INE704G01024,2025-11-10,618.2995,540.5633,564.0986,80951
equity,INE704G01024,2025-11-11,582.3484,549.7381,577.1627,69383
equity,INE704G01024,2025-11-12,583.9938,563.1512,569.6832,28812
equity,INE704G01024,2025-11-13,578.2098,561.4558,563.7994,13440
equity,INE704G01024,2025-11-14,573.3232,563.1512,564.5972,16322
equity,INE704G01024,2025-11-17,578.4591,563.7495,568.1873,19285
equity,INE704G01024,2025-11-18,568.4367,554.9737,559.1622,7098
equity,INE704G01024,2025-11-19,577.1128,550.7852,554.3754,17716
equity,INE704G01024,2025-11-20,572.9243,543.5052,545.5496,23631
equity,INE704G01024,2025-11-21,556.5194,541.4609,542.3085,17193
equity,INE704G01024,2025-11-24,540.5135,518.5738,522.8121,20489
equity,INE704G01024,2025-11-25,541.8597,505.2604,532.9842,22478
equity,INE704G01024,2025-11-26,548.292,533.2335,543.954,14183
equity,INE704G01024,2025-11-27,548.4417,527.9979,532.5354,8399
equity,INE704G01024,2025-11-28,542.508,526.4521,533.4828,5921
equity,INE704G01024,2025-12-01,548.4915,525.5546,537.5715,10462
equity,INE704G01024,2025-12-02,548.4915,527.5491,529.8428,9693
equity,INE704G01024,2025-12-03,536.5742,513.5875,521.3162,18147
equity,INE704G01024,2025-12-04,532.9842,520.0697,525.3053,8763
equity,INE704G01024,2025-12-05,529.6932,507.604,511.0944,22504
equity,INE704G01024,2025-12-08,520.3688,486.9607,500.7727,23237
equity,INE704G01024,2025-12-09,514.8341,487.609,506.856,23412
equity,INE704G01024,2025-12-10,510.5957,493.6424,498.6785,10346
equity,INE704G01024,2025-12-11,505.6095,493.6424,496.4846,14882
equity,INE704G01024,2025-12-12,512.5404,499.5761,506.7065,10623
equity,INE704G01024,2025-12-15,512.5902,502.2188,503.8144,6433
equity,INE704G01024,2025-12-16,513.5875,503.5152,506.856,9132
equity,INE704G01024,2025-12-17,512.7897,500.6232,502.9667,8060
equity,INE704G01024,2025-12-18,509.5985,494.7394,506.0582,15590
equity,INE704G01024,2025-12-19,509.5985,490.9996,499.7256,11469
equity,INE704G01024,2025-12-22,507.8533,499.7256,502.3683,8955
equity,INE704G01024,2025-12-23,507.1053,499.2769,502.3185,13099
equity,INE704G01024,2025-12-24,506.4072,500.1245,501.8199,7786
equity,INE704G01024,2025-12-26,503.9141,492.695,496.4846,15725
equity,INE704G01024,2025-12-29,501.4708,488.6561,488.9552,21826
equity,INE704G01024,2025-12-30,506.6566,478.883,484.2682,21149
equity,INE704G01024,2025-12-31,507.5541,483.0714,500.4237,26585
equity,INE704G01024,2026-01-01,505.6094,494.2906,498.3295,10141
equity,INE704G01024,2026-01-02,498.6286,489.1048,493.9914,18733
equity,INE704G01024,2026-01-05,501.9196,478.6336,486.3125,31812
equity,INE704G01024,2026-01-06,505.3103,483.6698,486.6616,9136
equity,INE704G01024,2026-01-07,495.1881,477.6862,481.4758,49921
equity,INE704G01024,2026-01-08,483.3207,473.6972,475.0934,48602
equity,INE704G01024,2026-01-09,477.5865,466.7164,467.0156,43197
equity,INE704G01024,2026-01-12,468.3619,447.4195,451.4584,53326
equity,INE704G01024,2026-01-13,460.4836,447.7685,451.7576,16861
equity,INE704G01024,2026-01-14,456.7438,444.8765,447.3696,16724
equity,INE704G01024,2026-01-16,460.9822,449.3641,455.8463,16363
equity,INE704G01024,2026-01-19,455.8463,441.4359,445.9735,8438
equity,INE704G01024,2026-01-20,448.7658,425.8288,428.0228,31855
equity,INE704G01024,2026-01-21,435.2031,422.8371,423.5352,18153
equity,INE704G01024,2026-01-22,435.1033,426.128,427.1253,11279
equity,INE704G01024,2026-01-23,443.7795,428.6711,441.1368,13380
equity,INE704G01024,2026-01-27,454.6496,430.167,436.1006,17128
equity,INE704G01024,2026-01-28,444.9264,434.9538,439.9401,8414
equity,INE704G01024,2026-01-29,451.957,432.8097,435.4025,18864
equity,INE704G01024,2026-01-30,447.6688,432.1116,434.3055,9567
equity,INE704G01024,2026-02-02,427.2749,404.0388,406.2826,14002
equity,INE704G01024,2026-02-03,436.5992,418.8979,424.682,24876
equity,INE704G01024,2026-02-04,457.6414,424.682,451.7576,26644
equity,INE704G01024,2026-02-05,459.7356,443.8294,455.8962,12982
equity,INE704G01024,2026-02-06,454.0512,442.0841,443.9291,6386
equity,INE704G01024,2026-02-09,454.7493,416.8037,430.6157,31781
equity,INE704G01024,2026-02-10,456.7438,430.9647,443.4305,30824
equity,INE704G01024,2026-02-11,444.1784,424.3828,438.3444,25511
equity,INE704G01024,2026-02-12,428.3718,401.8947,415.9061,59606
equity,INE704G01024,2026-02-13,426.7763,407.23,422.8371,22863
equity,INE704G01024,2026-02-16,422.7374,409.9725,414.4601,10759
equity,INE704G01024,2026-02-17,419.596,410.9199,417.4519,8406
equity,INE704G01024,2026-02-18,428.8206,417.2524,419.8453,14642
equity,INE704G01024,2026-02-19,424.0837,413.8618,417.2524,9541
equity,INE704G01024,2026-02-20,424.682,413.9615,423.1861,9188
equity,INE704G01024,2026-02-23,431.7626,419.596,423.0366,11277
equity,INE704G01024,2026-02-24,424.1335,414.9588,416.1056,16291
equity,INE704G01024,2026-02-25,428.8206,411.8673,418.9478,12973
equity,INE704G01024,2026-02-26,425.5796,415.8563,417.5018,3785
equity,INE704G01024,2026-02-27,418.8481,408.4766,414.5599,7507
equity,INE704G01024,2026-03-02,415.0585,384.0438,407.3796,24701
equity,INE704G01024,2026-03-04,417.8508,398.9029,409.2245,13514
equity,INE704G01024,2026-03-05,415.8065,398.9528,401.4459,15152
equity,INE704G01024,2026-03-06,406.881,399.2021,401.4958,9693
equity,INE704G01024,2026-03-09,400.4487,379.2071,388.681,30430
equity,INE704G01024,2026-03-10,407.7785,390.9248,395.8114,58258
equity,INE704G01024,2026-03-11,401.0969,387.9331,396.8087,48771
equity,INE704G01024,2026-03-12,402.7424,389.2794,391.972,15685
equity,INE704G01024,2026-03-13,395.3627,360.3091,371.4285,42293
equity,INE704G01024,2026-03-16,377.2624,349.0401,357.1677,36078
equity,INE704G01024,2026-03-17,366.891,355.3727,361.3562,25004
equity,INE704G01024,2026-03-18,378.7583,363.9989,368.9852,23199
equity,INE704G01024,2026-03-19,380.8525,354.0263,370.6805,14512
equity,INE704G01024,2026-03-20,383.944,372.4756,376.6142,11969
equity,INE704G01024,2026-03-23,376.0159,350.3864,357.417,20021
equity,INE704G01024,2026-03-24,373.4728,363.9989,367.3397,18605
equity,INE704G01024,2026-03-25,374.4701,350.3864,355.1732,46893
equity,INE704G01024,2026-03-27,365.9436,335.0784,340.5634,76318
equity,INE704G01024,2026-03-30,342.9568,301.1717,306.3575,67631
equity,INE704G01024,2026-04-01,352.5305,311.1941,336.0757,35319
equity,INE704G01024,2026-04-02,397.9056,317.1278,384.1934,55782
equity,INE704G01024,2026-04-06,452.7548,379.1572,446.3225,75741
equity,INE704G01024,2026-04-07,508.6012,453.7022,483.3207,135114
equity,INE704G01024,2026-04-08,503.6149,450.1619,456.694,51775
equity,INE704G01024,2026-04-09,488.5563,455.7964,477.8358,35457
equity,INE704G01024,2026-04-10,488.5564,444.5274,473.049,28767
equity,INE704G01024,2026-04-13,468.7109,454.2507,463.3257,16524
equity,INE704G01024,2026-04-15,478.6835,448.7658,451.1592,33587
equity,INE704G01024,2026-04-16,494.2407,453.7521,486.9607,75798
equity,INE704G01024,2026-04-17,507.604,492.6451,496.9832,35653
equity,INE704G01024,2026-04-20,499.6259,475.3427,483.5202,9439
equity,INE704G01024,2026-04-21,484.1186,470.7054,475.8413,12570
equity,INE704G01024,2026-04-22,473.6972,462.2786,469.4589,11382
equity,INE704G01024,2026-04-23,477.6862,459.7356,461.78,5959
equity,INE704G01024,2026-04-24,470.6556,451.8573,460.0847,4479
equity,INE704G01024,2026-04-27,468.6611,454.9488,459.586,2473
equity,INE704G01024,2026-04-28,471.5531,451.1592,465.5696,2229
equity,INE704G01024,2026-04-29,472.5504,455.7466,457.2923,4796
equity,INE704G01024,2026-04-30,459.9351,448.1176,449.6633,2519
equity,INE704G01024,2026-05-04,460.4835,432.4108,438.5439,6726
equity,INE704G01024,2026-05-05,448.7159,435.8014,438.4442,4326
equity,INE704G01024,2026-05-06,453.7022,440.8376,446.8211,5178
equity,INE704G01024,2026-05-07,446.8211,437.5466,442.7822,2657
equity,INE704G01024,2026-05-08,442.7822,438.7932,440.2891,2598
equity,INE704G01024,2026-05-11,436.8485,416.8535,424.1834,9189
equity,INE704G01024,2026-05-12,438.7434,417.3522,419.0974,2611
equity,INE704G01024,2026-05-13,427.5741,408.9253,414.7593,4574
equity,INE704G01024,2026-05-14,427.0256,402.8919,406.4322,4212
equity,INE704G01024,2026-05-15,418.7982,403.939,407.6289,3868
equity,INE704G01024,2026-05-18,412.8147,395.9112,398.9029,1640
equity,INE704G01024,2026-05-19,424.2333,398.9029,408.9254,8091
equity,INE704G01024,2026-05-20,424.8316,399.9002,422.8371,7849
equity,INE704G01024,2026-05-21,428.6711,416.0059,424.7818,4881
equity,INE704G01024,2026-05-22,423.8344,405.3851,407.8782,2412
equity,INE704G01024,2026-05-25,417.7012,406.0832,408.8755,10014
equity,INE704G01024,2026-05-26,417.7012,406.881,408.9752,2461
equity,INE704G01024,2026-05-27,417.5018,368.0877,368.4866,43939
equity,INE704G01024,2026-05-28,368.4866,368.4866,368.4866,
equity,INE704G01024,2026-05-29,386.9358,367.9879,371.977,19250
equity,INE704G01024,2026-06-01,380.9523,351.4834,379.4066,23923
equity,INE704G01024,2026-06-02,387.9331,374.6696,384.2432,14440
equity,INE704G01024,2026-06-03,388.9303,374.9687,377.6613,1600
equity,INE704G01024,2026-06-04,385.2405,370.3814,382.4482,3945
equity,INE704G01024,2026-06-05,388.8805,376.4148,380.5534,6338
equity,INE704G01024,2026-06-08,384.9413,370.2318,377.9107,5404
equity,INE704G01024,2026-06-09,378.9578,370.2318,373.8718,6473
equity,INE704G01024,2026-06-10,374.0213,364.0488,367.7885,5785
equity,INE704G01024,2026-06-11,368.9852,350.3365,359.96,10263
equity,INE704G01024,2026-06-12,374.1211,355.4225,366.5419,10116
equity,INE704G01024,2026-06-15,380.3539,370.0323,371.229,3596
equity,INE704G01024,2026-06-16,377.6613,368.9852,370.4811,2097
equity,INE704G01024,2026-06-17,373.9715,367.2899,373.3731,4607
equity,INE704G01024,2026-06-18,383.9441,369.9825,383.0465,4547
equity,INE704G01024,2026-06-19,459.586,379.0076,419.2968,49722
equity,INE704G01024,2026-06-22,420.3439,403.8892,407.8284,8603
equity,INE704G01024,2026-06-23,412.9643,393.9665,397.6065,7551
equity,INE704G01024,2026-06-24,443.7795,394.0164,431.3138,32689
equity,INE704G01024,2026-06-25,438.7932,407.6788,416.704,14003
equity,INE704G01024,2026-06-26,416.704,416.704,416.704,
equity,INE704G01024,2026-06-29,419.2968,398.7533,404.4875,7205
equity,INE704G01024,2026-06-30,418.6486,403.7396,411.8174,2681
equity,INE704G01024,2026-07-01,419.5461,409.1248,411.7675,1928
equity,INE704G01024,2026-07-02,427.8234,401.5955,410.7703,3561
equity,INE704G01024,2026-07-03,416.3549,400.1993,411.2689,3335
equity,INE704G01024,2026-07-06,416.6541,399.3517,401.1468,6938
equity,INE704G01024,2026-07-07,408.2273,398.9029,399.5511,2896
equity,INE704G01024,2026-07-08,405.1856,381.9495,394.4153,2179
equity,INE704G01024,2026-07-09,408.8755,383.9939,400.2991,2795
equity,INE704G01024,2026-07-10,410.4212,399.0027,404.0388,5109
equity,INE704G01024,2026-07-13,411.4185,388.9304,402.8421,6587
equity,INE704G01024,2026-07-14,402.9418,387.9331,390.3764,6371
equity,INE704G01024,2026-07-15,409.6733,390.9249,401.3961,13231
equity,INE704G01024,2026-07-16,403.4404,398.6038,399.4016,1097
equity,INE704G01024,2026-07-17,404.4876,393.9166,395.5621,1465
equity,INE704G01024,2026-07-20,403.7895,393.9665,402.144,1237
equity,INE704G01024,2026-07-21,404.7369,391.4235,396.8586,5440
equity,INE704G01024,2026-07-22,400.8974,389.0799,391.972,3349
equity,INE704G01024,2026-07-23,393.418,384.9413,387.8333,2858
equity,INE704G01024,2026-07-24,403.8892,378.9578,395.2629,4654
equity,INE704G01024,2026-07-27,406.3824,394.9139,397.8059,2888
equity,INE704G01024,2026-07-28,406.881,394.8142,403.241,3503
equity,INE704G01024,2026-07-29,413.5626,379.955,382.9966,6842
equity,INE704G01024,2026-07-30,394.864,383.9939,388.5813,2579
equity,INE704G01024,2026-07-31,403.5402,385.2405,399.9002,1791
equity,INE704G01024,2026-08-03,413.4629,381.8,385.3402,4986
equity,INE704G01024,2026-08-04,401.8947,378.9578,391.1243,3804
equity,INE704G01024,2026-08-05,391.1243,383.9939,390.526,7544
equity,INE704G01024,2026-08-06,400.2991,382.5977,387.1353,4693
equity,INE704G01024,2026-08-07,393.418,382.2487,388.3819,2654
equity,INE704G01024,2026-08-10,413.8618,384.9413,394.4153,8145
equity,INE704G01024,2026-08-11,387.6339,367.8882,378.3594,21930
equity,INE704G01024,2026-08-12,379.0076,359.0126,367.1902,17643
equity,INE704G01024,2026-08-13,372.9742,367.0405,369.1348,2232
equity,INE704G01024,2026-08-14,376.5145,360.0099,360.8077,3284
equity,INE704G01024,2026-08-17,360.9074,356.0208,358.863,1068
equity,INE704G01024,2026-08-18,363.9989,354.525,359.1124,1880
equity,INE704G01024,2026-08-19,362.7523,354.3754,356.5693,3255
equity,INE704G01024,2026-08-20,359.1124,347.0455,348.9902,8990
equity,INE704G01024,2026-08-21,354.9239,348.8406,350.0872,2420
equity,INE704G01024,2026-08-24,357.1178,351.3337,351.982,1224
equity,INE704G01024,2026-08-25,359.0625,349.5885,356.7688,756
equity,INE704G01024,2026-08-26,360.0099,349.04,351.6828,1185
equity,INE704G01024,2026-08-27,357.5167,349.04,354.8241,793
equity,INE704G01024,2026-08-28,357.6165,339.1173,345.3502,9118
equity,INE704G01024,2026-08-31,358.514,344.6022,356.32,5394
equity,INE704G01024,2026-09-01,357.9655,347.6439,350.9348,3781
equity,INE704G01024,2026-09-02,353.777,340.6132,350.8351,2343
equity,INE704G01024,2026-09-03,373.8718,351.0346,361.3063,2739
equity,INE704G01024,2026-09-04,367.4893,349.0401,361.1069,2377
equity,INE704G01024,2026-09-08,369.035,359.3118,364.2981,813
equity,INE704G01024,2026-09-09,371.977,362.8022,369.9825,6374
equity,INE704G01024,2026-09-10,373.3233,357.417,362.7025,4455
equity,INE704G01024,2026-09-11,368.9852,354.9738,363.1512,12512
equity,INE704G01024,2026-09-15,367.3397,361.057,363.6,905
equity,INE395F01023,2023-09-12,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-13,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-14,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-15,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-18,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-20,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-21,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-22,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-25,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-26,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-27,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-28,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-09-29,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-10-03,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-10-04,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-10-05,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-10-06,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-10-09,2.6135,2.6135,2.6135,
equity,INE395F01023,2023-10-10,2.6135,2.6135,2.6135,
