Healthcare Facilities	2026-09-04	21	454.0955	0.3848	455.5974	343.7782	-0.3297	32.0897	451.7936	452.8767	449.8461	445.6193	427.7494	399.8742	59.27	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":107,"capped":false},"50":{"streak":108,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":101,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":104,"capped":false},"30":{"streak":89,"capped":false},"100":{"streak":49,"capped":false}}	55	red	14	false	\N	1.1321	true	true	71	11.4399
Other Apparels & Accessories	2026-09-04	26	392.6332	1.2247	401.5271	311.6118	-2.215	26.0007	389.2098	390.5102	385.9581	385.7634	379.6456	371.12	63.19	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":15,"capped":false},"50":{"streak":15,"capped":false},"100":{"streak":77,"capped":false},"200":{"streak":60,"capped":false}}	{"3":{"streak":4,"capped":false},"8":{"streak":19,"capped":false},"30":{"streak":85,"capped":false},"100":{"streak":18,"capped":false}}	36	red	94	false	\N	-0.1974	false	true	52	3.9457
Financial Institutions	2026-09-04	8	652.3622	1.1339	658.6594	532.9536	-0.9561	22.4051	649.1392	649.9897	647.4433	639.0022	632.9986	617.2908	56.94	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":1,"capped":false},"50":{"streak":30,"capped":false},"100":{"streak":69,"capped":false},"200":{"streak":42,"capped":false}}	{"3":{"streak":4,"capped":false},"8":{"streak":26,"capped":false},"30":{"streak":85,"capped":false},"100":{"streak":24,"capped":false}}	38	red	81	false	\N	0.1473	true	true	61	3.5172
Utilities:Non-Electrical	2026-09-04	12	174.1044	1.0883	198.242	133.9741	-12.1759	29.9537	172.5198	172.4805	174.7947	177.2117	174.2213	165.9319	61.19	{"3":true,"8":true,"30":false,"50":false,"100":false,"200":true}	{"3":true,"8":false,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":23,"capped":false},"50":{"streak":18,"capped":false},"100":{"streak":6,"capped":false},"200":{"streak":60,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":31,"capped":false},"30":{"streak":88,"capped":false},"100":{"streak":27,"capped":false}}	33	red	501	true	\N	-0.487	false	true	57	6.7978
Consumer Electronics	2026-09-04	18	317.3495	0.3829	322.0299	241.5288	-1.4534	31.392	315.578	316.4726	314.5528	314.1264	306.4693	290.732	64.7	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":2,"capped":false},"50":{"streak":2,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":88,"capped":false},"100":{"streak":33,"capped":false}}	44	red	82	false	\N	0.1803	true	true	61	8.0467
Breweries & Distilleries	2026-09-04	12	293.3484	0.0694	356.7489	239.8308	-17.7717	22.3147	292.7926	295.3578	296.4565	292.0528	287.3605	287.732	27.66	{"3":true,"8":false,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":false,"30":true,"100":false}	{"3":{"streak":2,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":5,"capped":false},"50":{"streak":35,"capped":false},"100":{"streak":61,"capped":false},"200":{"streak":25,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":80,"capped":false},"100":{"streak":117,"capped":false}}	27	red	158	false	\N	-1.5625	false	true	9	1.5017
Internet Software & Services	2026-09-04	20	210.7684	0.7005	224.0648	150.1198	-5.9342	40.4001	209.7575	210.0898	207.6865	202.4112	191.024	186.9166	43.92	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":61,"capped":false},"50":{"streak":99,"capped":false},"100":{"streak":79,"capped":false},"200":{"streak":41,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":103,"capped":false},"30":{"streak":74,"capped":false},"100":{"streak":9,"capped":false}}	50	red	204	false	\N	-0.2976	false	true	27	8.2896
Hotels	2026-09-04	31	374.4836	0.2338	431.719	299.1435	-13.2576	25.1853	373.7229	374.5668	370.284	371.4669	366.298	362.8867	79.63	{"3":true,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":11,"capped":false},"50":{"streak":11,"capped":false},"100":{"streak":61,"capped":false},"200":{"streak":13,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":8,"capped":false},"30":{"streak":79,"capped":false},"100":{"streak":10,"capped":false}}	22	red	343	false	\N	-0.7632	false	true	27	2.3644
Tea & Coffee	2026-09-04	5	199.2287	-0.1377	222.6496	156.2784	-10.5192	27.4832	199.4997	204.1113	202.6646	205.1693	208.7752	193.9314	54.73	{"3":false,"8":false,"30":false,"50":false,"100":false,"200":true}	{"3":false,"8":true,"30":false,"100":true}	{"3":{"streak":5,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":3,"capped":false},"50":{"streak":5,"capped":false},"100":{"streak":5,"capped":false},"200":{"streak":105,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":14,"capped":false},"100":{"streak":80,"capped":false}}	32	red	31	false	\N	0.1612	true	true	86	5.7948
Other Telecom Services	2026-09-04	6	142.821	0.3952	172.393	136.9729	-17.1538	4.2696	142.6881	145.1221	155.0088	159.3601	157.9733	158.8072	6.92	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":22,"capped":false},"30":{"streak":23,"capped":false},"50":{"streak":20,"capped":false},"100":{"streak":15,"capped":false},"200":{"streak":19,"capped":false}}	{"3":{"streak":21,"capped":false},"8":{"streak":32,"capped":false},"30":{"streak":7,"capped":false},"100":{"streak":126,"capped":false}}	6	red	118	false	\N	-1.016	false	true	33	0.3482
Castings & Forgings	2026-09-04	14	591.8813	0.2675	591.8813	321.2927	0	84.2187	588.6327	586.2541	564.0204	540.5059	494.0389	431.3718	67.81	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":61,"capped":false},"50":{"streak":111,"capped":false},"100":{"streak":111,"capped":false},"200":{"streak":111,"capped":false}}	{"3":{"streak":4,"capped":false},"8":{"streak":73,"capped":false},"30":{"streak":132,"capped":false},"100":{"streak":101,"capped":false}}	95	green	58	false	\N	5.2456	true	true	115	25.2993
Microfinance Institutions	2026-09-04	14	146.0094	0.0197	159.164	101.8781	-8.2648	43.3177	145.7234	147.0648	150.7434	151.2068	142.1361	132.7245	41.38	{"3":true,"8":false,"30":false,"50":false,"100":true,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":21,"capped":false},"50":{"streak":7,"capped":false},"100":{"streak":99,"capped":false},"200":{"streak":95,"capped":false}}	{"3":{"streak":7,"capped":false},"8":{"streak":19,"capped":false},"30":{"streak":83,"capped":false},"100":{"streak":41,"capped":false}}	55	red	4	false	\N	1.4495	true	true	65	13.9253
Other Electrical Equipment/Products	2026-09-04	40	1386.4629	0.2386	1403.0146	905.0159	-1.1797	53.1976	1379.4784	1386.6668	1363.5283	1352.5112	1302.2989	1155.886	61.55	{"3":true,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":25,"capped":false},"50":{"streak":26,"capped":false},"100":{"streak":107,"capped":false},"200":{"streak":105,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":23,"capped":false},"30":{"streak":97,"capped":false},"100":{"streak":57,"capped":false}}	77	amber	5	false	\N	2.0364	true	true	81	17.0108
General Insurance	2026-09-04	6	146.315	3.4197	156.2527	128.1614	-6.36	14.1646	143.3702	142.5856	143.1545	145.3132	145.1382	141.9339	67.01	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":false,"30":false,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":1,"capped":false},"50":{"streak":1,"capped":false},"100":{"streak":1,"capped":false},"200":{"streak":1,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":34,"capped":false},"30":{"streak":11,"capped":false},"100":{"streak":28,"capped":false}}	29	red	98	false	\N	-0.4013	false	true	62	2.3809
Housing Finance	2026-09-04	12	149.7813	0.8249	164.0288	126.2947	-8.686	18.5967	148.5482	147.4655	149.406	153.0727	152.2832	149.2711	61.2	{"3":true,"8":true,"30":true,"50":false,"100":false,"200":true}	{"3":true,"8":false,"30":false,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":1,"capped":false},"50":{"streak":32,"capped":false},"100":{"streak":17,"capped":false},"200":{"streak":1,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":31,"capped":false},"30":{"streak":8,"capped":false},"100":{"streak":18,"capped":false}}	25	red	150	false	\N	-0.9008	false	true	55	2.5468
Iron & Steel Products	2026-09-04	38	589.378	0.9092	589.378	360.3816	0	63.5428	584.6819	582.1127	565.4568	558.2552	531.6495	471.8245	77.4	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":25,"capped":false},"50":{"streak":107,"capped":false},"100":{"streak":107,"capped":false},"200":{"streak":107,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":23,"capped":false},"30":{"streak":94,"capped":false},"100":{"streak":88,"capped":false}}	86	green	104	false	\N	3.0482	true	true	91	18.3184
Biotechnology	2026-09-04	4	132.9001	-1.5522	153.892	105.3351	-13.6407	26.1689	133.9332	135.9309	138.6786	141.3449	138.9614	129.5558	23.49	{"3":false,"8":false,"30":false,"50":false,"100":false,"200":true}	{"3":false,"8":false,"30":false,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":10,"capped":false},"30":{"streak":34,"capped":false},"50":{"streak":33,"capped":false},"100":{"streak":7,"capped":false},"200":{"streak":90,"capped":false}}	{"3":{"streak":8,"capped":false},"8":{"streak":44,"capped":false},"30":{"streak":1,"capped":false},"100":{"streak":46,"capped":false}}	17	red	31	false	\N	0.4901	true	true	63	9.0996
Abrasives & Bearings	2026-09-04	7	185.3574	0.217	203.7905	145.3118	-9.0452	27.5584	184.6082	185.4233	184.7924	184.3711	179.3916	170.4428	40.41	{"3":true,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":2,"capped":false},"50":{"streak":2,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":20,"capped":false},"30":{"streak":87,"capped":false},"100":{"streak":35,"capped":false}}	36	red	501	true	\N	0.5955	true	true	56	8.1719
Fertilizers	2026-09-04	16	442.7864	0.2915	546.0477	350.035	-18.9107	26.4978	440.6738	445.9197	444.8758	439.5981	433.8836	431.4046	45.17	{"3":true,"8":false,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":5,"capped":false},"50":{"streak":2,"capped":false},"100":{"streak":64,"capped":false},"200":{"streak":28,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":26,"capped":false},"30":{"streak":81,"capped":false},"100":{"streak":6,"capped":false}}	22	red	149	false	\N	-1.3054	false	true	15	1.8993
Auto Tyres & Rubber Products	2026-09-04	10	256.5464	-0.4198	261.7187	209.4594	-1.9763	22.4803	257.3646	259.617	257.4481	253.0548	241.9054	239.0535	34.4	{"3":false,"8":false,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":5,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":1,"capped":false},"50":{"streak":61,"capped":false},"100":{"streak":60,"capped":false},"200":{"streak":58,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":28,"capped":false},"30":{"streak":50,"capped":false},"100":{"streak":11,"capped":false}}	48	red	14	false	\N	0.4734	true	true	30	5.8569
Industrial Gases	2026-09-04	3	567.3413	0.3939	702.3616	408.8965	-19.2238	38.7494	561.8952	565.4442	570.1616	574.5024	563.2296	529.2205	35.57	{"3":true,"8":true,"30":false,"50":false,"100":true,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":6,"capped":false},"50":{"streak":10,"capped":false},"100":{"streak":2,"capped":false},"200":{"streak":26,"capped":false}}	{"3":{"streak":11,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":88,"capped":false},"100":{"streak":23,"capped":false}}	26	red	289	false	\N	-1.1323	false	true	52	8.5563
Copper	2026-09-04	3	1217.6046	1.1047	1340.4784	544.8396	-9.1664	123.4794	1211.9133	1250.1043	1224.5245	1178.8724	1175.5618	1126.8698	39.17	{"3":true,"8":false,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":3,"capped":false},"50":{"streak":25,"capped":false},"100":{"streak":25,"capped":false},"200":{"streak":333,"capped":false}}	{"3":{"streak":4,"capped":false},"8":{"streak":24,"capped":false},"30":{"streak":15,"capped":false},"100":{"streak":285,"capped":false}}	89	green	303	false	\N	3.2385	true	true	298	4.6148
Agrochemicals	2026-09-04	26	123.0705	-0.237	145.6947	96.8193	-15.5285	27.1136	123.0573	122.5906	121.5037	119.9787	119.427	119.0566	63.36	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":41,"capped":false},"50":{"streak":38,"capped":false},"100":{"streak":42,"capped":false},"200":{"streak":26,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":43,"capped":false},"30":{"streak":82,"capped":false},"100":{"streak":6,"capped":false}}	20	red	236	false	\N	-0.8321	false	true	7	0.7744
Plastic Products	2026-09-04	22	329.4505	0.4835	329.4505	240.3919	0	37.0472	327.4426	325.9577	315.7187	307.1863	292.4916	281.4591	76.35	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":20,"capped":false},"30":{"streak":61,"capped":false},"50":{"streak":61,"capped":false},"100":{"streak":77,"capped":false},"200":{"streak":60,"capped":false}}	{"3":{"streak":40,"capped":false},"8":{"streak":60,"capped":false},"30":{"streak":83,"capped":false},"100":{"streak":25,"capped":false}}	64	amber	8	false	\N	0.9884	true	true	47	9.1406
Commodity Chemicals	2026-09-04	38	218.2627	0.2859	235.5218	165.5002	-7.328	31.8806	217.4825	219.811	219.3712	216.363	211.0852	201.2405	50.44	{"3":true,"8":false,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":3,"capped":false},"50":{"streak":42,"capped":false},"100":{"streak":105,"capped":false},"200":{"streak":60,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":55,"capped":false},"30":{"streak":89,"capped":false},"100":{"streak":25,"capped":false}}	37	red	249	false	\N	-0.144	false	true	56	7.5146
IT Networking Equipment	2026-09-04	4	768.8985	-1.4763	800.7624	432.8009	-3.9792	77.6564	774.5635	782.9408	763.9542	746.4936	687.2503	591.3551	45.69	{"3":false,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":26,"capped":false},"50":{"streak":123,"capped":false},"100":{"streak":111,"capped":false},"200":{"streak":111,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":25,"capped":false},"30":{"streak":108,"capped":false},"100":{"streak":83,"capped":false}}	90	green	114	false	\N	4.5034	true	true	99	26.2344
Textiles	2026-09-04	62	391.1594	1.3029	391.1594	279.3862	0	40.0067	386.9615	385.7656	383.1313	380.1184	362.1556	334.8198	77.92	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":12,"capped":false},"50":{"streak":109,"capped":false},"100":{"streak":107,"capped":false},"200":{"streak":105,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":8,"capped":false},"30":{"streak":97,"capped":false},"100":{"streak":62,"capped":false}}	67	amber	57	false	\N	1.6101	true	true	80	13.5292
Diversified	2026-09-04	7	196.8391	0.987	216.3761	151.8727	-9.0292	29.6079	195.5623	196.5146	197.0603	194.8511	188.9645	181.3775	55.68	{"3":true,"8":true,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":4,"capped":false},"50":{"streak":60,"capped":false},"100":{"streak":101,"capped":false},"200":{"streak":59,"capped":false}}	{"3":{"streak":7,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":85,"capped":false},"100":{"streak":24,"capped":false}}	39	red	233	false	\N	0.1365	true	true	52	7.4285
Warehousing & Logistics	2026-09-04	24	193.2658	-0.0912	194.9316	131.4484	-0.8545	47.0278	192.9413	192.9404	188.1566	183.9011	175.2003	165.6241	59.45	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":30,"capped":false},"50":{"streak":105,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":26,"capped":false},"30":{"streak":85,"capped":false},"100":{"streak":26,"capped":false}}	63	amber	11	false	\N	0.9183	true	true	55	11.0353
Telecom Cables	2026-09-04	4	306.492	3.9517	306.492	92.2775	0	232.1416	297.9758	292.8435	271.3661	260.6986	233.2814	172.0361	76.77	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":10,"capped":false},"30":{"streak":25,"capped":false},"50":{"streak":26,"capped":false},"100":{"streak":111,"capped":false},"200":{"streak":107,"capped":false}}	{"3":{"streak":9,"capped":false},"8":{"streak":22,"capped":false},"30":{"streak":130,"capped":false},"100":{"streak":87,"capped":false}}	99	green	130	false	\N	10.6137	true	true	105	51.5371
Travel Support Services	2026-09-04	7	224.6551	0.84	302.8235	193.4252	-25.8132	16.1458	222.6791	223.1111	227.0849	227.6043	224.721	237.0701	40.82	{"3":true,"8":true,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":true,"100":false}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":10,"capped":false},"50":{"streak":10,"capped":false},"100":{"streak":7,"capped":false},"200":{"streak":166,"capped":false}}	{"3":{"streak":8,"capped":false},"8":{"streak":6,"capped":false},"30":{"streak":47,"capped":false},"100":{"streak":128,"capped":false}}	7	red	161	false	\N	-2.4595	false	false	147	-3.9928
Edible Oils	2026-09-04	11	542.619	-0.2929	596.1408	402.302	-8.978	34.8785	542.906	548.1802	545.7113	538.1136	531.8901	505.8212	44.97	{"3":false,"8":false,"30":false,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":6,"capped":false},"30":{"streak":3,"capped":false},"50":{"streak":26,"capped":false},"100":{"streak":101,"capped":false},"200":{"streak":98,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":25,"capped":false},"30":{"streak":86,"capped":false},"100":{"streak":23,"capped":false}}	40	red	59	false	\N	-0.1594	false	true	60	6.3842
Education	2026-09-04	7	1929.0457	0.8085	2094.5695	1596.445	-7.9025	20.8338	1917.2751	1926.1037	1943.6472	1970.8006	1936.4431	1910.7971	45.21	{"3":true,"8":true,"30":false,"50":false,"100":false,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":7,"capped":false},"50":{"streak":24,"capped":false},"100":{"streak":5,"capped":false},"200":{"streak":2,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":33,"capped":false},"30":{"streak":79,"capped":false},"100":{"streak":25,"capped":false}}	23	red	39	false	\N	0.7397	true	true	61	3.1402
Other Financial Services	2026-09-04	37	1138.1982	0.9225	1205.6723	696.5763	-5.5964	63.3989	1127.9269	1122.4054	1118.6126	1116.1519	1107.7844	1116.3202	71.75	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":false}	{"3":{"streak":3,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":8,"capped":false},"50":{"streak":8,"capped":false},"100":{"streak":61,"capped":false},"200":{"streak":3,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":54,"capped":false},"100":{"streak":23,"capped":false}}	57	red	15	false	\N	1.8452	true	false	9	-0.0151
IT Software Products	2026-09-04	16	275.6594	0.4942	353.6713	211.1724	-22.0577	30.5376	274.4416	276.1561	280.641	283.3547	279.8661	281.2123	48.46	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":true,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":9,"capped":false},"30":{"streak":10,"capped":false},"50":{"streak":17,"capped":false},"100":{"streak":8,"capped":false},"200":{"streak":10,"capped":false}}	{"3":{"streak":8,"capped":false},"8":{"streak":15,"capped":false},"30":{"streak":77,"capped":false},"100":{"streak":147,"capped":false}}	13	red	408	false	\N	-2.1104	false	true	12	0.7618
Restaurants	2026-09-04	9	130.9725	0.6139	138.1362	82.6266	-5.1859	58.5112	130.3976	131.9464	129.7367	123.8373	114.0954	105.7876	41.64	{"3":true,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":8,"capped":false},"30":{"streak":28,"capped":false},"50":{"streak":105,"capped":false},"100":{"streak":95,"capped":false},"200":{"streak":73,"capped":false}}	{"3":{"streak":6,"capped":false},"8":{"streak":24,"capped":false},"30":{"streak":81,"capped":false},"100":{"streak":26,"capped":false}}	75	amber	6	false	\N	2.1932	true	true	51	17.0623
Healthcare Services	2026-09-04	18	304.1796	-0.0669	304.3831	201.1814	-0.0669	51.1967	303.2759	302.5266	293.3945	287.1894	269.4317	248.1078	72.7	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":109,"capped":false},"50":{"streak":107,"capped":false},"100":{"streak":105,"capped":false},"200":{"streak":107,"capped":false}}	{"3":{"streak":30,"capped":false},"8":{"streak":105,"capped":false},"30":{"streak":88,"capped":false},"100":{"streak":279,"capped":false}}	81	green	48	false	\N	2.9118	true	true	78	15.7519
Special Consumer Services	2026-09-04	6	94.5589	2.2057	112.7371	65.5126	-16.1244	44.3371	93.122	92.891	89.198	86.7643	83.3774	83.8616	69.93	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":false}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":35,"capped":false},"50":{"streak":61,"capped":false},"100":{"streak":61,"capped":false},"200":{"streak":23,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":59,"capped":false},"30":{"streak":71,"capped":false},"100":{"streak":138,"capped":false}}	52	red	197	false	\N	-1.6774	false	true	11	3.4613
Telecom Equipment	2026-09-04	10	601.7317	3.1654	601.7317	380.4122	0	58.1789	588.2679	579.1894	563.775	560.5803	548.4335	496.2249	80.31	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":10,"capped":false},"30":{"streak":22,"capped":false},"50":{"streak":11,"capped":false},"100":{"streak":106,"capped":false},"200":{"streak":103,"capped":false}}	{"3":{"streak":9,"capped":false},"8":{"streak":19,"capped":false},"30":{"streak":93,"capped":false},"100":{"streak":43,"capped":false}}	66	amber	6	false	\N	0.9419	true	true	70	12.969
Footwear	2026-09-04	8	106.6766	0.692	139.7504	87.2755	-23.6663	22.2298	105.9912	107.3128	109.3653	110.3881	107.5557	108.9018	30.27	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":true,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":20,"capped":false},"50":{"streak":19,"capped":false},"100":{"streak":4,"capped":false},"200":{"streak":14,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":27,"capped":false},"30":{"streak":53,"capped":false},"100":{"streak":175,"capped":false}}	17	red	501	true	\N	-1.4401	false	true	15	1.3648
Movies & Entertainment	2026-09-04	10	662.3167	2.8455	786.2025	505.7031	-15.7575	30.9695	644.0098	638.259	633.4855	627.3487	626.696	636.7842	75.63	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":false}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":2,"capped":false},"50":{"streak":14,"capped":false},"100":{"streak":2,"capped":false},"200":{"streak":2,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":41,"capped":false},"30":{"streak":77,"capped":false},"100":{"streak":149,"capped":false}}	21	red	140	false	\N	-1.0519	false	false	162	-1.4817
Roads & Highways	2026-09-04	6	153.7911	-0.2693	232.7639	150.1604	-33.9283	2.4179	153.5765	155.6732	162.3455	166.1188	170.7578	177.8748	23.37	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":22,"capped":false},"30":{"streak":22,"capped":false},"50":{"streak":22,"capped":false},"100":{"streak":22,"capped":false},"200":{"streak":238,"capped":false}}	{"3":{"streak":21,"capped":false},"8":{"streak":38,"capped":false},"30":{"streak":22,"capped":false},"100":{"streak":186,"capped":false}}	1	red	469	false	\N	-2.8407	false	false	442	-6.6091
